STATE;STATENAME;ST_CASE;VE_TOTAL;VE_FORMS;PVH_INVL;PEDS;PERSONS;PERMVIT;PERNOTMVIT;COUNTY;COUNTYNAME;CITY;CITYNAME;DAY;DAYNAME;MONTH;MONTHNAME;YEAR;DAY_WEEK;DAY_WEEKNAME;HOUR;HOURNAME;MINUTE;MINUTENAME;NHS;NHSNAME;ROUTE;ROUTENAME;TWAY_ID;TWAY_ID2;RUR_URB;RUR_URBNAME;FUNC_SYS;FUNC_SYSNAME;RD_OWNER;RD_OWNERNAME;MILEPT;MILEPTNAME;LATITUDE;LATITUDENAME;LONGITUD;LONGITUDNAME;SP_JUR;SP_JURNAME;HARM_EV;HARM_EVNAME;MAN_COLL;MAN_COLLNAME;RELJCT1;RELJCT1NAME;RELJCT2;RELJCT2NAME;TYP_INT;TYP_INTNAME;WRK_ZONE;WRK_ZONENAME;REL_ROAD;REL_ROADNAME;LGT_COND;LGT_CONDNAME;WEATHER1;WEATHER1NAME;WEATHER2;WEATHER2NAME;WEATHER;WEATHERNAME;SCH_BUS;SCH_BUSNAME;RAIL;RAILNAME;NOT_HOUR;NOT_HOURNAME;NOT_MIN;NOT_MINNAME;ARR_HOUR;ARR_HOURNAME;ARR_MIN;ARR_MINNAME;HOSP_HR;HOSP_HRNAME;HOSP_MN;HOSP_MNNAME;CF1;CF1NAME;CF2;CF2NAME;CF3;CF3NAME;FATALS;DRUNK_DR
12;Florida;121207;2;2;0;0;3;3;0;17;CITRUS (17);0;NOT APPLICABLE;27;27;5;May;2019;2;Monday;10;10:00am-10:59am;1;1;1;This section IS ON the NHS;2;U.S. Highway;US-41;APEX LN;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;28.90316111;28.90316111;-82.37681944;-82.37681944;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121211;1;1;0;0;2;2;0;97;OSCEOLA (97);0;NOT APPLICABLE;18;18;5;May;2019;7;Saturday;22;10:00pm-10:59pm;16;16;0;This section IS NOT on the NHS;9;Unknown;MILE RANCH RD;HOLOPAW GROVES RD;1;Rural;7;Local;98;Not Reported;99998;Not Reported;28.11566944;28.11566944;-81.12581944;-81.12581944;0;No Special Jurisdiction;1;Rollover/Overturn;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
12;Florida;121213;1;1;0;2;1;1;2;105;POLK (105);0;NOT APPLICABLE;5;5;5;May;2019;1;Sunday;2;2:00am-2:59am;45;45;0;This section IS NOT on the NHS;9;Unknown;SKYVIEW DR;GOODYEAR AVE;2;Urban;5;Major Collector;98;Not Reported;99998;Not Reported;28.02600833;28.02600833;-81.90093889;-81.90093889;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;2;1
12;Florida;121215;2;2;0;0;2;2;0;117;SEMINOLE (117);0;NOT APPLICABLE;9;9;5;May;2019;5;Thursday;21;9:00pm-9:59pm;1;1;0;This section IS NOT on the NHS;4;County Road;CR-4143 SAND LAKE RD;CLASSIC DR;2;Urban;5;Major Collector;2;County Highway Agency;25;25;28.68005;28.68005;-81.42623056;-81.42623056;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121224;1;1;0;1;1;1;1;57;HILLSBOROUGH (57);2950;TAMPA;28;28;5;May;2019;3;Tuesday;23;11:00pm-11:59pm;45;45;0;This section IS NOT on the NHS;2;U.S. Highway;US-685;FLORIBRASKA AVE;2;Urban;4;Minor Arterial;1;State Highway Agency;99998;Not Reported;27.97105278;27.97105278;-82.45938889;-82.45938889;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121228;7;7;0;0;11;11;0;69;LAKE (69);0;NOT APPLICABLE;10;10;5;May;2019;6;Friday;13;1:00pm-1:59pm;36;36;1;This section IS ON the NHS;2;U.S. Highway;US-27;LAKE LOUISA RD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;28.48638056;28.48638056;-81.71501944;-81.71501944;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;2;0
12;Florida;121232;2;2;0;0;3;3;0;131;WALTON (131);0;NOT APPLICABLE;22;22;5;May;2019;4;Wednesday;7;7:00am-7:59am;0;0;1;This section IS ON the NHS;3;State Highway;SR-20;CR-83A;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;30.49916944;30.49916944;-86.13853056;-86.13853056;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
12;Florida;121238;2;2;0;0;2;2;0;55;HIGHLANDS (55);0;NOT APPLICABLE;17;17;1;January;2019;5;Thursday;5;5:00am-5:59am;45;45;1;This section IS ON the NHS;2;U.S. Highway;US-27;LEISURE LN;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;27.12410278;27.12410278;-81.33051111;-81.33051111;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121239;1;1;0;0;1;1;0;103;PINELLAS (103);1770;LARGO;24;24;3;March;2019;1;Sunday;0;0:00am-0:59am;13;13;0;This section IS NOT on the NHS;9;Unknown;4TH ST;STREMMA RD;2;Urban;7;Local;98;Not Reported;99998;Not Reported;27.92316944;27.92316944;-82.79209444;-82.79209444;0;No Special Jurisdiction;19;Building;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;5;Outside Trafficway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
12;Florida;121241;2;2;0;0;4;4;0;115;SARASOTA (115);0;NOT APPLICABLE;26;26;5;May;2019;1;Sunday;13;1:00pm-1:59pm;3;3;0;This section IS NOT on the NHS;8;Other;17TH ST;CIRCUS BLVD;2;Urban;5;Major Collector;2;County Highway Agency;99998;Not Reported;27.35231389;27.35231389;-82.48900833;-82.48900833;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121245;2;2;0;0;4;4;0;95;ORANGE (95);70;APOPKA;1;1;6;June;2019;7;Saturday;16;4:00pm-4:59pm;46;46;0;This section IS NOT on the NHS;4;County Road;CR-437;CR-437A;2;Urban;4;Minor Arterial;2;County Highway Agency;99998;Not Reported;28.630825;28.630825;-81.54231667;-81.54231667;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121247;1;1;0;0;1;1;0;61;INDIAN RIVER (61);0;NOT APPLICABLE;26;26;5;May;2019;1;Sunday;0;0:00am-0:59am;0;0;0;This section IS NOT on the NHS;9;Unknown;13TH ST;43RD AVE;2;Urban;6;Minor Collector;2;County Highway Agency;15;15;27.57998889;27.57998889;-80.43073056;-80.43073056;0;No Special Jurisdiction;42;Tree (Standing Only);0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
12;Florida;121258;1;1;0;0;2;2;0;101;PASCO (101);0;NOT APPLICABLE;30;30;5;May;2019;5;Thursday;23;11:00pm-11:59pm;5;5;0;This section IS NOT on the NHS;8;Other;TERRACE DRIVE;SECRET LANE;1;Rural;7;Local;98;Not Reported;99998;Not Reported;28.34733056;28.34733056;-82.69181111;-82.69181111;0;No Special Jurisdiction;42;Tree (Standing Only);0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;23;11:00pm-11:59pm;7;7;23;11:00pm-11:59pm;16;16;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
12;Florida;121276;1;1;0;0;1;1;0;101;PASCO (101);0;NOT APPLICABLE;30;30;5;May;2019;5;Thursday;15;3:00pm-3:59pm;16;16;0;This section IS NOT on the NHS;4;County Road;CR-587;OLD HOMESTEAD RD;2;Urban;5;Major Collector;2;County Highway Agency;99998;Not Reported;28.25866111;28.25866111;-82.66218056;-82.66218056;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;15;3:00pm-3:59pm;18;18;15;3:00pm-3:59pm;25;25;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);20;Police Pursuit Involved;0;None;0;None;1;0
12;Florida;121281;2;2;0;0;3;3;0;105;POLK (105);0;NOT APPLICABLE;29;29;5;May;2019;4;Wednesday;9;9:00am-9:59am;35;35;0;This section IS NOT on the NHS;6;Local Street - Municipality;CR-35A;OAK AVENUE;1;Rural;4;Minor Arterial;98;Not Reported;99998;Not Reported;28.07566667;28.07566667;-81.99100278;-81.99100278;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121285;2;2;0;0;2;2;0;83;MARION (83);0;NOT APPLICABLE;25;25;5;May;2019;7;Saturday;18;6:00pm-6:59pm;45;45;1;This section IS ON the NHS;3;State Highway;SR-40;9 LANE;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;29.19671944;29.19671944;-81.91491944;-81.91491944;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121293;2;2;0;0;3;3;0;19;CLAY (19);0;NOT APPLICABLE;26;26;5;May;2019;1;Sunday;17;5:00pm-5:59pm;0;0;1;This section IS ON the NHS;3;State Highway;SR-16;CR-315;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;29.98365;29.98365;-81.73118056;-81.73118056;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121294;1;1;0;1;1;1;1;97;OSCEOLA (97);0;NOT APPLICABLE;23;23;5;May;2019;5;Thursday;23;11:00pm-11:59pm;3;3;1;This section IS ON the NHS;2;U.S. Highway;US-17;ORANGE VISTA BOULEVARD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;28.25763056;28.25763056;-81.4517;-81.4517;0;No Special Jurisdiction;9;Pedalcyclist;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;1;Yes;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121299;1;1;0;1;1;1;1;5;BAY (5);0;NOT APPLICABLE;23;23;4;April;2019;3;Tuesday;23;11:00pm-11:59pm;37;37;0;This section IS NOT on the NHS;4;County Road;CR-392;CRESCENT ST;2;Urban;5;Major Collector;2;County Highway Agency;99998;Not Reported;30.14968889;30.14968889;-85.76341944;-85.76341944;0;No Special Jurisdiction;9;Pedalcyclist;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121301;2;2;0;0;3;3;0;85;MARTIN (85);0;NOT APPLICABLE;4;4;6;June;2019;3;Tuesday;19;7:00pm-7:59pm;52;52;1;This section IS ON the NHS;1;Interstate;I-95 RAMP;CR-708;1;Rural;1;Interstate;1;State Highway Agency;99998;Not Reported;27.04518056;27.04518056;-80.23421111;-80.23421111;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;1;Yes;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121303;2;2;0;0;3;3;0;61;INDIAN RIVER (61);0;NOT APPLICABLE;6;6;6;June;2019;5;Thursday;12;12:00pm-12:59pm;1;1;0;This section IS NOT on the NHS;4;County Road;CR-611;2ND STREET;2;Urban;4;Minor Arterial;2;County Highway Agency;99998;Not Reported;27.60456944;27.60456944;-80.43051944;-80.43051944;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121309;2;2;0;0;3;3;0;109;ST. JOHNS (109);0;NOT APPLICABLE;2;2;6;June;2019;1;Sunday;20;8:00pm-8:59pm;58;58;1;This section IS ON the NHS;2;U.S. Highway;US-1;MOSES CREEK BLVD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;29.76441111;29.76441111;-81.31413056;-81.31413056;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
12;Florida;121324;1;1;0;0;1;1;0;105;POLK (105);350;BRADLEY JUNCTION;15;15;1;January;2019;3;Tuesday;22;10:00pm-10:59pm;0;0;0;This section IS NOT on the NHS;3;State Highway;SR-674;SR-37;1;Rural;5;Major Collector;1;State Highway Agency;99998;Not Reported;27.79473889;27.79473889;-81.98239167;-81.98239167;0;No Special Jurisdiction;1;Rollover/Overturn;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121325;2;2;0;0;2;2;0;57;HILLSBOROUGH (57);0;NOT APPLICABLE;19;19;5;May;2019;1;Sunday;9;9:00am-9:59am;11;11;0;This section IS NOT on the NHS;9;Unknown;TRAPNELL RD;MAGNOLIA GREEN ST;1;Rural;7;Local;98;Not Reported;99998;Not Reported;27.96584444;27.96584444;-82.1561;-82.1561;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;7;Sideswipe - Same Direction;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121338;1;1;0;0;1;1;0;23;COLUMBIA (23);0;NOT APPLICABLE;30;30;5;May;2019;5;Thursday;7;7:00am-7:59am;0;0;0;This section IS NOT on the NHS;3;State Highway;SR-100;MEER TERRACE;1;Rural;4;Minor Arterial;1;State Highway Agency;99998;Not Reported;30.11028889;30.11028889;-82.49483056;-82.49483056;0;No Special Jurisdiction;32;Culvert;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121339;2;1;1;1;1;1;1;86;MIAMI-DADE (86);0;NOT APPLICABLE;2;2;6;June;2019;1;Sunday;20;8:00pm-8:59pm;48;48;0;This section IS NOT on the NHS;9;Unknown;172ND ST;103RD AVE;2;Urban;7;Local;98;Not Reported;99998;Not Reported;25.60970556;25.60970556;-80.35913056;-80.35913056;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121344;2;2;0;0;3;3;0;57;HILLSBOROUGH (57);0;NOT APPLICABLE;15;15;6;June;2019;7;Saturday;12;12:00pm-12:59pm;32;32;0;This section IS NOT on the NHS;9;Unknown;LINEBAUGH AV;NIXON RD;2;Urban;4;Minor Arterial;98;Not Reported;99998;Not Reported;28.04014167;28.04014167;-82.44876944;-82.44876944;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;2;0
12;Florida;121360;2;2;0;0;2;2;0;11;BROWARD (11);1782;LAUDERHILL;14;14;5;May;2019;3;Tuesday;13;1:00pm-1:59pm;38;38;0;This section IS NOT on the NHS;3;State Highway;SR-7;24TH ST;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;26.15568889;26.15568889;-80.20299722;-80.20299722;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;7;Sideswipe - Same Direction;0;No;3;Intersection-Related;3;T-Intersection;4;Work Zone, Type Unknown;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121363;2;2;0;0;2;2;0;61;INDIAN RIVER (61);0;NOT APPLICABLE;28;28;5;May;2019;3;Tuesday;10;10:00am-10:59am;0;0;1;This section IS ON the NHS;2;U.S. Highway;US-1 SR-5;37TH ST;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;27.66016944;27.66016944;-80.40415;-80.40415;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121376;1;1;0;1;1;1;1;99;PALM BEACH (99);1720;LAKE PARK;13;13;5;May;2019;2;Monday;8;8:00am-8:59am;40;40;0;This section IS NOT on the NHS;6;Local Street - Municipality;GREENBRIAR CT;10TH ST;2;Urban;7;Local;98;Not Reported;99998;Not Reported;26.79936111;26.79936111;-80.07251389;-80.07251389;0;No Special Jurisdiction;9;Pedalcyclist;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
12;Florida;121384;1;1;0;0;1;1;0;73;LEON (73);0;NOT APPLICABLE;7;7;6;June;2019;6;Friday;15;3:00pm-3:59pm;51;51;1;This section IS ON the NHS;3;State Highway;SR-20;WHISPERING PINES DR;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;99998;Not Reported;30.44147222;30.44147222;-84.43700556;-84.43700556;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;1;Daylight;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;20;Police Pursuit Involved;0;None;0;None;1;0
